date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:38:34	506/506	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:36%20GMT	https://www.psicoresumenes.com/curso-herramientas-social.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-herramientas-social.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:34	0/-1	---M--	302	error ('')			https://i.imgur.com/UO7Bs1R.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/UO7Bs1R.5ae.delayed	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:34	510/510	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:36%20GMT	https://www.psicoresumenes.com/curso-herramientas-clinicas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-herramientas-clinicas.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:34	510/510	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:37%20GMT	https://www.psicoresumenes.com/curso-herramientas-clinicas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-herramientas-clinicas.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:35	510/510	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:37%20GMT	https://www.psicoresumenes.com/curso-herramientas-clinicas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-herramientas-clinicas.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:35	510/510	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:37%20GMT	https://www.psicoresumenes.com/curso-herramientas-clinicas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-herramientas-clinicas.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:35	0/-1	---M--	302	error ('')			https://i.imgur.com/AoGj234.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/AoGj234.5b3.delayed	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:35	0/-1	---M--	302	error ('')			https://i.imgur.com/MR3YfUl.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/MR3YfUl.5b4.delayed	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:35	462/462	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:38%20GMT	https://www.psicoresumenes.com/curso-articulacion-de-saberes-v.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-articulacion-de-saberes-v.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:36	462/462	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:38%20GMT	https://www.psicoresumenes.com/curso-articulacion-de-saberes-v.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-articulacion-de-saberes-v.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:36	462/462	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:38%20GMT	https://www.psicoresumenes.com/curso-articulacion-de-saberes-v.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-articulacion-de-saberes-v.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:36	462/462	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:38%20GMT	https://www.psicoresumenes.com/curso-articulacion-de-saberes-v.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/curso-articulacion-de-saberes-v.html	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:36	0/-1	---M--	302	error ('')			https://i.imgur.com/AgBoH7P.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/AgBoH7P.5b9.delayed	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:36	0/-1	---M--	302	error ('')			https://i.imgur.com/fr7gDIq.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/fr7gDIq.5ba.delayed	(from https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-social)
04:38:37	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_253.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_253.png	(from https://www.psicoresumenes.com/resumen-modelos-transdiagnosticos-psicopatologia-jovenes.html)
04:38:38	798/798	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:40%20GMT	http://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:38	750/750	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20Jun%202026%2007:38:40%20GMT	https://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:38	1184/1184	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2030%20Jun%202026%2007:38:41%20GMT	https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/%22/uploads/2/6/3/9/26399176/background-images/147438992.png%22	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/_/uploads/2/6/3/9/26399176/background-images/147438992.png_	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	750/750	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20Jun%202026%2007:38:41%20GMT	https://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	302	error ('')			https://i.imgur.com/IIZN2Tf.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/IIZN2Tf.5c0.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5c1.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5c2.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5c3.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5c4.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	302	error ('')			https://i.imgur.com/wDMxqsv.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/wDMxqsv.5c5.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	302	error ('')			https://i.imgur.com/LrUqahK.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/LrUqahK.5c6.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	302	error ('')			https://i.imgur.com/fr7gDIq.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/fr7gDIq.5c7.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:39	0/-1	---M--	302	error ('')			https://i.imgur.com/AgBoH7P.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/AgBoH7P.5c8.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana)
04:38:40	802/802	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:42%20GMT	http://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	754/754	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20Jun%202026%2007:38:43%20GMT	https://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	754/754	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20Jun%202026%2007:38:44%20GMT	https://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	302	error ('')			https://i.imgur.com/IIZN2Tf.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/IIZN2Tf.5cc.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5cd.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5ce.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5cf.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5d0.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	302	error ('')			https://i.imgur.com/wDMxqsv.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/wDMxqsv.5d1.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	302	error ('')			https://i.imgur.com/LrUqahK.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/LrUqahK.5d2.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	302	error ('')			https://i.imgur.com/fr7gDIq.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/fr7gDIq.5d3.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:41	0/-1	---M--	302	error ('')			https://i.imgur.com/AgBoH7P.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/AgBoH7P.5d4.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas)
04:38:42	846/846	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:38:45%20GMT	http://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional)
04:38:43	798/798	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20Jun%202026%2007:38:45%20GMT	https://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional)
04:38:43	798/798	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20Jun%202026%2007:38:45%20GMT	https://www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/24/post/2025/02/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional.html	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional)
04:38:43	0/-1	---M--	302	error ('')			https://i.imgur.com/IIZN2Tf.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/IIZN2Tf.5d8.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional)
04:38:43	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5d9.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional)
04:38:43	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5da.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional)
04:38:43	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5db.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional)
04:38:43	0/-1	---M--	301	error ('')			https://www.psicoresumenes.com/tutoriasparticulares.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/tutoriasparticulares.5dc.delayed	(from https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional)
